Datetime Air_Temperature Relative_humidity WindSpeed Shortwaveradiation Precipitation Prec_lqd Prec_sld AirTEMP_26 Prec_lqd_26 Prec_sld_26 AirTEMP_45 Prec_lqd_45 Prec_sld_45 AirTEMP_85 Prec_lqd_85 Prec_sld_85
2007-09-10 280.30808147146 0.814273112896698 4.08028845136562 357.465439026104 1.29071537290715e-08 8.19721875433486e-09 0 277.54 1.29071537290715e-08 0 277.95 1.29071537290715e-08 0 281.85 1.29071537290715e-08 0
2007-09-11 280.081983410191 0.813451776296056 4.08028845136562 356.38432281363 1.29071537290715e-08 8.19721875433486e-09 0 277.39 1.29071537290715e-08 0 277.82 1.29071537290715e-08 0 281.73 1.29071537290715e-08 0
2007-09-12 279.852313761225 0.812602706360016 4.08028845136562 355.286128607028 1.29071537290715e-08 8.19721875433486e-09 0 277.24 1.29071537290715e-08 0 277.68 1.29071537290715e-08 0 281.61 1.29071537290715e-08 0
2007-09-13 279.619140584364 0.811726154700102 4.08028845136562 354.171181842763 1.29071537290715e-08 8.19721875433486e-09 0 277.09 1.29071537290715e-08 0 277.55 1.29071537290715e-08 0 281.49 1.29071537290715e-08 0
2007-09-14 279.382532977661 0.810822381071808 4.08028845136562 353.039812921834 1.29071537290715e-08 8.19721875433486e-09 0 276.93 1.29071537290715e-08 0 277.41 1.29071537290715e-08 0 281.37 1.29071537290715e-08 0
2007-09-15 279.142561056844 0.809891653297239 4.08028845136562 351.892357111387 1.29071537290715e-08 8.19721875433486e-09 0 276.78 1.29071537290715e-08 0 277.27 1.29071537290715e-08 0 281.24 1.29071537290715e-08 0
2007-09-16 278.899295934691 0.808934247186317 4.08028845136562 350.729154446082 1.29071537290715e-08 8.19721875433486e-09 0 276.62 1.29071537290715e-08 0 277.12 1.29071537290715e-08 0 281.11 1.29071537290715e-08 0
2007-09-17 278.65280969983 0.807950446454565 4.08028845136562 349.550549626721 1.29071537290715e-08 8.19721875433486e-09 0 276.46 1.29071537290715e-08 0 276.98 1.29071537290715e-08 0 280.98 1.29071537290715e-08 0
2007-09-18 278.403175395503 0.806940542639542 4.08028845136562 348.35689191872 1.29071537290715e-08 8.19721875433486e-09 0 276.3 1.29071537290715e-08 0 276.83 1.29071537290715e-08 0 280.85 1.29071537290715e-08 0
2007-09-19 278.150466997766 0.805904835013829 4.08028845136562 347.148535047864 1.29071537290715e-08 8.19721875433486e-09 0 276.13 1.29071537290715e-08 0 276.68 1.29071537290715e-08 0 280.72 1.29071537290715e-08 0
2007-09-20 277.894759393673 0.804843630496752 4.08028845136562 345.92583709598 1.29071537290715e-08 8.19721875433486e-09 0 275.97 1.29071537290715e-08 0 276.53 1.29071537290715e-08 0 280.59 1.29071537290715e-08 0
2007-09-21 277.636128359053 0.803757243563333 4.08028845136562 344.689160394698 1.29071537290715e-08 8.19721875433486e-09 0 275.8 1.29071537290715e-08 0 276.38 1.29071537290715e-08 0 280.45 1.29071537290715e-08 0
2007-09-22 277.374650536061 0.802645996151093 4.08028845136562 343.438871418081 1.29071537290715e-08 8.19721875433486e-09 0 275.63 1.29071537290715e-08 0 276.23 1.29071537290715e-08 0 280.32 1.29071537290715e-08 0
2007-09-23 277.110403410433 0.801510217564533 4.08028845136562 342.175340673888 1.29071537290715e-08 8.19721875433486e-09 0 275.46 1.29071537290715e-08 0 276.08 1.29071537290715e-08 0 280.18 1.29071537290715e-08 0
2007-09-24 276.84346528864 0.800350244378029 4.08028845136562 340.898942594318 1.29071537290715e-08 8.19721875433486e-09 0 275.29 1.29071537290715e-08 0 275.92 1.29071537290715e-08 0 280.04 1.29071537290715e-08 0
2007-09-25 276.57391527451 0.799166420335374 4.08028845136562 339.610055424246 1.29071537290715e-08 8.19721875433486e-09 0 275.12 1.29071537290715e-08 0 275.77 1.29071537290715e-08 0 279.9 1.29071537290715e-08 0
2007-09-26 276.301833245934 0.797959096248518 4.08028845136562 338.309061109809 1.29071537290715e-08 8.19721875433486e-09 0 274.94 1.29071537290715e-08 0 275.61 1.29071537290715e-08 0 279.76 1.29071537290715e-08 0
2007-09-27 276.027299831046 0.796728629892979 4.08028845136562 336.996345184535 1.29071537290715e-08 8.19721875433486e-09 0 274.77 1.29071537290715e-08 0 275.45 1.29071537290715e-08 0 279.62 1.29071537290715e-08 0
2007-09-28 275.750396384505 0.795475385902585 4.08028845136562 335.67229665592 1.29071537290715e-08 8.19721875433486e-09 0 274.59 1.29071537290715e-08 0 275.29 1.29071537290715e-08 0 279.47 1.29071537290715e-08 0
2007-09-29 275.47120496327 0.794199735660914 4.08028845136562 334.337307889602 1.29071537290715e-08 8.19721875433486e-09 0 274.41 1.29071537290715e-08 0 275.13 1.29071537290715e-08 0 279.33 1.29071537290715e-08 0
2007-09-30 275.189808302316 0.792902057191361 4.08028845136562 332.991774493226 1.29071537290715e-08 8.19721875433486e-09 0 274.23 1.29071537290715e-08 0 274.96 1.29071537290715e-08 0 279.18 1.29071537290715e-08 0
2007-10-01 274.906289790113 0.791582735045118 4.08028845136562 331.636095199208 1.29071537290715e-08 8.19721875433486e-09 0 274.05 0 1.29071537290715e-08 274.8 1.29071537290715e-08 0 279.04 1.29071537290715e-08 0
2007-10-02 274.620733443883 0.790242160187077 4.08028845136562 330.270671746434 1.29071537290715e-08 8.19721875433486e-09 0 273.86 0 1.29071537290715e-08 274.64 1.29071537290715e-08 0 278.89 1.29071537290715e-08 0
2007-10-03 274.33322388483 0.788880729880534 4.08028845136562 328.895908761786 1.29071537290715e-08 8.19721875433486e-09 0 273.68 0 1.29071537290715e-08 274.47 1.29071537290715e-08 0 278.74 1.29071537290715e-08 0
