Datetime Air_Temperature Relative_humidity WindSpeed Shortwaveradiation Precipitation Prec_lqd Prec_sld
"24-May-2002 00:00:00" 276.5 0.73 4.08 285.56 0 8.19721875433485e-09 0
"25-May-2002 00:00:00" 276.77 0.74 4.08 287 0 8.19721875433485e-09 0
"26-May-2002 00:00:00" 277.04 0.74 4.08 288.4 0 8.19721875433485e-09 0
"27-May-2002 00:00:00" 277.3 0.74 4.08 289.77 0 8.19721875433485e-09 0
"28-May-2002 00:00:00" 277.57 0.74 4.08 291.09 0 8.19721875433485e-09 0
"29-May-2002 00:00:00" 277.83 0.74 4.08 292.37 0 8.19721875433485e-09 0
"30-May-2002 00:00:00" 278.08 0.75 4.08 293.62 0 8.19721875433485e-09 0
"31-May-2002 00:00:00" 278.34 0.75 4.08 294.82 0 8.19721875433485e-09 0
"01-Jun-2002 00:00:00" 278.59 0.75 4.08 295.98 0 8.19721875433485e-09 0
"02-Jun-2002 00:00:00" 278.83 0.75 4.08 297.1 0 8.19721875433485e-09 0
"03-Jun-2002 00:00:00" 279.08 0.75 4.08 298.18 0 8.19721875433485e-09 0
"04-Jun-2002 00:00:00" 279.32 0.75 4.08 299.21 0 8.19721875433485e-09 0
"05-Jun-2002 00:00:00" 279.56 0.76 4.08 300.2 0 8.19721875433485e-09 0
"06-Jun-2002 00:00:00" 279.79 0.76 4.08 301.15 0 8.19721875433485e-09 0
"07-Jun-2002 00:00:00" 280.02 0.76 4.08 302.06 0 8.19721875433485e-09 0
"08-Jun-2002 00:00:00" 280.25 0.76 4.08 302.92 0 8.19721875433485e-09 0
"09-Jun-2002 00:00:00" 280.47 0.76 4.08 303.74 0 8.19721875433485e-09 0
"10-Jun-2002 00:00:00" 280.69 0.76 4.08 304.51 0 8.19721875433485e-09 0
"11-Jun-2002 00:00:00" 280.91 0.77 4.08 305.24 0 8.19721875433485e-09 0
"12-Jun-2002 00:00:00" 281.12 0.77 4.08 305.93 0 8.19721875433485e-09 0
"13-Jun-2002 00:00:00" 281.33 0.77 4.08 306.57 0 8.19721875433485e-09 0
"14-Jun-2002 00:00:00" 281.53 0.77 4.08 307.17 0 8.19721875433485e-09 0
"15-Jun-2002 00:00:00" 281.73 0.77 4.08 307.72 0 8.19721875433485e-09 0
"16-Jun-2002 00:00:00" 281.93 0.77 4.08 308.23 0 8.19721875433485e-09 0
"17-Jun-2002 00:00:00" 282.12 0.78 4.08 308.69 0 8.19721875433485e-09 0
"18-Jun-2002 00:00:00" 282.31 0.78 4.08 309.1 0 8.19721875433485e-09 0
"19-Jun-2002 00:00:00" 282.49 0.78 4.08 309.47 0 8.19721875433485e-09 0
"20-Jun-2002 00:00:00" 282.67 0.78 4.08 309.8 0 8.19721875433485e-09 0
"21-Jun-2002 00:00:00" 282.85 0.78 4.08 310.08 0 8.19721875433485e-09 0
"22-Jun-2002 00:00:00" 283.02 0.78 4.08 310.31 0 8.19721875433485e-09 0
"23-Jun-2002 00:00:00" 283.18 0.78 4.08 310.5 0 8.19721875433485e-09 0
"24-Jun-2002 00:00:00" 283.35 0.79 4.08 310.64 0 8.19721875433485e-09 0
"25-Jun-2002 00:00:00" 283.5 0.79 4.08 310.73 0 8.19721875433485e-09 0
"26-Jun-2002 00:00:00" 283.66 0.79 4.08 310.78 0 8.19721875433485e-09 0
"27-Jun-2002 00:00:00" 283.8 0.79 4.08 310.79 0 8.19721875433485e-09 0
"28-Jun-2002 00:00:00" 283.95 0.79 4.08 310.74 0 8.19721875433485e-09 0
"29-Jun-2002 00:00:00" 284.09 0.79 4.08 310.65 0 8.19721875433485e-09 0
"30-Jun-2002 00:00:00" 284.22 0.79 4.08 310.52 0 8.19721875433485e-09 0
"01-Jul-2002 00:00:00" 284.35 0.79 4.08 310.34 0 8.19721875433485e-09 0
"02-Jul-2002 00:00:00" 284.47 0.8 4.08 310.11 0 8.19721875433485e-09 0
"03-Jul-2002 00:00:00" 284.59 0.8 4.08 309.84 0 8.19721875433485e-09 0
"04-Jul-2002 00:00:00" 284.71 0.8 4.08 309.52 0 8.19721875433485e-09 0
"05-Jul-2002 00:00:00" 284.82 0.8 4.08 309.15 0 8.19721875433485e-09 0
"06-Jul-2002 00:00:00" 284.92 0.8 4.08 308.74 0 8.19721875433485e-09 0
"07-Jul-2002 00:00:00" 285.02 0.8 4.08 308.29 0 8.19721875433485e-09 0
"08-Jul-2002 00:00:00" 285.12 0.8 4.08 307.79 0 8.19721875433485e-09 0
"09-Jul-2002 00:00:00" 285.21 0.8 4.08 307.24 0 8.19721875433485e-09 0
"10-Jul-2002 00:00:00" 285.29 0.81 4.08 306.65 0 8.19721875433485e-09 0
"11-Jul-2002 00:00:00" 285.37 0.81 4.08 306.02 0 8.19721875433485e-09 0
"12-Jul-2002 00:00:00" 285.44 0.81 4.08 305.34 0 8.19721875433485e-09 0
"13-Jul-2002 00:00:00" 285.51 0.81 4.08 304.61 0 8.19721875433485e-09 0
"14-Jul-2002 00:00:00" 285.58 0.81 4.08 303.84 0 8.19721875433485e-09 0
"15-Jul-2002 00:00:00" 285.63 0.81 4.08 303.03 0 8.19721875433485e-09 0
"16-Jul-2002 00:00:00" 285.69 0.81 4.08 302.17 0 8.19721875433485e-09 0
"17-Jul-2002 00:00:00" 285.74 0.81 4.08 301.27 0 8.19721875433485e-09 0
"18-Jul-2002 00:00:00" 285.78 0.81 4.08 300.33 0 8.19721875433485e-09 0
"19-Jul-2002 00:00:00" 285.82 0.81 4.08 299.34 0 8.19721875433485e-09 0
"20-Jul-2002 00:00:00" 285.85 0.81 4.08 298.31 0 8.19721875433485e-09 0
"21-Jul-2002 00:00:00" 285.88 0.82 4.08 297.24 0 8.19721875433485e-09 0
"22-Jul-2002 00:00:00" 285.9 0.82 4.08 296.13 0 8.19721875433485e-09 0
"23-Jul-2002 00:00:00" 285.91 0.82 4.08 294.97 0 8.19721875433485e-09 0
"24-Jul-2002 00:00:00" 285.93 0.82 4.08 293.78 0 8.19721875433485e-09 0
"25-Jul-2002 00:00:00" 285.93 0.82 4.08 292.54 0 8.19721875433485e-09 0
"26-Jul-2002 00:00:00" 285.93 0.82 4.08 291.26 0 8.19721875433485e-09 0
"27-Jul-2002 00:00:00" 285.93 0.82 4.08 289.94 0 8.19721875433485e-09 0
"28-Jul-2002 00:00:00" 285.92 0.82 4.08 288.58 0 8.19721875433485e-09 0
"29-Jul-2002 00:00:00" 285.9 0.82 4.08 287.19 0 8.19721875433485e-09 0
"30-Jul-2002 00:00:00" 285.88 0.82 4.08 285.75 0 8.19721875433485e-09 0
"31-Jul-2002 00:00:00" 285.86 0.82 4.08 284.27 0 8.19721875433485e-09 0
"01-Aug-2002 00:00:00" 285.82 0.82 4.08 282.76 0 8.19721875433485e-09 0
"02-Aug-2002 00:00:00" 285.79 0.82 4.08 281.21 0 8.19721875433485e-09 0
"03-Aug-2002 00:00:00" 285.75 0.82 4.08 279.62 0 8.19721875433485e-09 0
"04-Aug-2002 00:00:00" 285.7 0.82 4.08 277.99 0 8.19721875433485e-09 0
"05-Aug-2002 00:00:00" 285.65 0.82 4.08 276.33 0 8.19721875433485e-09 0
"06-Aug-2002 00:00:00" 285.59 0.82 4.08 274.63 0 8.19721875433485e-09 0
"07-Aug-2002 00:00:00" 285.53 0.82 4.08 272.9 0 8.19721875433485e-09 0
"08-Aug-2002 00:00:00" 285.46 0.82 4.08 271.13 0 8.19721875433485e-09 0
"09-Aug-2002 00:00:00" 285.39 0.82 4.08 269.33 0 8.19721875433485e-09 0
"10-Aug-2002 00:00:00" 285.31 0.82 4.08 267.49 0 8.19721875433485e-09 0
"11-Aug-2002 00:00:00" 285.22 0.83 4.08 265.62 0 8.19721875433485e-09 0
"12-Aug-2002 00:00:00" 285.14 0.83 4.08 263.72 0 8.19721875433485e-09 0
"13-Aug-2002 00:00:00" 285.04 0.83 4.08 261.79 0 8.19721875433485e-09 0
"14-Aug-2002 00:00:00" 284.94 0.83 4.08 259.82 0 8.19721875433485e-09 0
"15-Aug-2002 00:00:00" 284.84 0.83 4.08 257.83 0 8.19721875433485e-09 0
"16-Aug-2002 00:00:00" 284.73 0.83 4.08 255.8 0 8.19721875433485e-09 0
"17-Aug-2002 00:00:00" 284.62 0.83 4.08 253.74 0 8.19721875433485e-09 0
"18-Aug-2002 00:00:00" 284.5 0.83 4.08 251.66 0 8.19721875433485e-09 0
"19-Aug-2002 00:00:00" 284.38 0.83 4.08 249.54 0 8.19721875433485e-09 0
"20-Aug-2002 00:00:00" 284.25 0.82 4.08 247.4 0 8.19721875433485e-09 0
"21-Aug-2002 00:00:00" 284.12 0.82 4.08 245.23 0 8.19721875433485e-09 0
"22-Aug-2002 00:00:00" 283.98 0.82 4.08 243.03 0 8.19721875433485e-09 0
"23-Aug-2002 00:00:00" 283.84 0.82 4.08 240.81 0 8.19721875433485e-09 0
"24-Aug-2002 00:00:00" 283.69 0.82 4.08 238.57 0 8.19721875433485e-09 0
"25-Aug-2002 00:00:00" 283.54 0.82 4.08 236.29 0 8.19721875433485e-09 0
"26-Aug-2002 00:00:00" 283.38 0.82 4.08 234 0 8.19721875433485e-09 0
"27-Aug-2002 00:00:00" 283.22 0.82 4.08 231.68 0 8.19721875433485e-09 0
"28-Aug-2002 00:00:00" 283.05 0.82 4.08 229.34 0 8.19721875433485e-09 0
"29-Aug-2002 00:00:00" 282.88 0.82 4.08 226.97 0 8.19721875433485e-09 0
"30-Aug-2002 00:00:00" 282.71 0.82 4.08 224.59 0 8.19721875433485e-09 0
"31-Aug-2002 00:00:00" 282.53 0.82 4.08 222.18 0 8.19721875433485e-09 0
"01-Sep-2002 00:00:00" 282.35 0.82 4.08 219.76 0 8.19721875433485e-09 0
"02-Sep-2002 00:00:00" 282.16 0.82 4.08 217.31 0 8.19721875433485e-09 0
"03-Sep-2002 00:00:00" 281.97 0.82 4.08 214.85 0 8.19721875433485e-09 0
"04-Sep-2002 00:00:00" 281.78 0.82 4.08 212.37 0 8.19721875433485e-09 0
"05-Sep-2002 00:00:00" 281.58 0.82 4.08 209.87 0 8.19721875433485e-09 0
"06-Sep-2002 00:00:00" 281.37 0.82 4.08 207.36 0 8.19721875433485e-09 0
"07-Sep-2002 00:00:00" 281.16 0.82 4.08 204.83 0 8.19721875433485e-09 0
"08-Sep-2002 00:00:00" 280.95 0.82 4.08 202.28 0 8.19721875433485e-09 0
"09-Sep-2002 00:00:00" 280.74 0.82 4.08 199.73 0 8.19721875433485e-09 0
"10-Sep-2002 00:00:00" 280.52 0.82 4.08 197.16 0 8.19721875433485e-09 0
"11-Sep-2002 00:00:00" 280.3 0.81 4.08 194.57 0 8.19721875433485e-09 0
"12-Sep-2002 00:00:00" 280.07 0.81 4.08 191.98 0 8.19721875433485e-09 0
"13-Sep-2002 00:00:00" 279.84 0.81 4.08 189.37 0 8.19721875433485e-09 0
"14-Sep-2002 00:00:00" 279.61 0.81 4.08 186.76 0 8.19721875433485e-09 0
"15-Sep-2002 00:00:00" 279.37 0.81 4.08 184.13 0 8.19721875433485e-09 0
"16-Sep-2002 00:00:00" 279.13 0.81 4.08 181.5 0 8.19721875433485e-09 0
"17-Sep-2002 00:00:00" 278.89 0.81 4.08 178.86 0 8.19721875433485e-09 0
"18-Sep-2002 00:00:00" 278.64 0.81 4.08 176.21 0 8.19721875433485e-09 0
"19-Sep-2002 00:00:00" 278.39 0.81 4.08 173.56 0 8.19721875433485e-09 0
"20-Sep-2002 00:00:00" 278.14 0.81 4.08 170.9 0 8.19721875433485e-09 0
"21-Sep-2002 00:00:00" 277.88 0.8 4.08 168.23 0 8.19721875433485e-09 0
"22-Sep-2002 00:00:00" 277.62 0.8 4.08 165.56 0 8.19721875433485e-09 0
"23-Sep-2002 00:00:00" 277.36 0.8 4.08 162.89 0 8.19721875433485e-09 0
"24-Sep-2002 00:00:00" 277.1 0.8 4.08 160.22 0 8.19721875433485e-09 0
"25-Sep-2002 00:00:00" 276.83 0.8 4.08 157.55 0 8.19721875433485e-09 0
"26-Sep-2002 00:00:00" 276.56 0.8 4.08 154.87 0 8.19721875433485e-09 0
"27-Sep-2002 00:00:00" 276.29 0.8 4.08 152.19 0 8.19721875433485e-09 0
"28-Sep-2002 00:00:00" 276.01 0.8 4.08 149.52 0 8.19721875433485e-09 0
"29-Sep-2002 00:00:00" 275.74 0.8 4.08 146.85 0 8.19721875433485e-09 0
"30-Sep-2002 00:00:00" 275.46 0.79 4.08 144.18 0 8.19721875433485e-09 0
"01-Oct-2002 00:00:00" 275.17 0.79 4.08 141.51 0 8.19721875433485e-09 0
"02-Oct-2002 00:00:00" 274.89 0.79 4.08 138.85 0 8.19721875433485e-09 0
"03-Oct-2002 00:00:00" 274.61 0.79 4.08 136.19 0 8.19721875433485e-09 0
"04-Oct-2002 00:00:00" 274.32 0.79 4.08 133.54 0 8.19721875433485e-09 0
"05-Oct-2002 00:00:00" 274.03 0.79 4.08 130.89 0 0 5.31465155839339e-09
"06-Oct-2002 00:00:00" 273.74 0.79 4.08 128.26 0 0 5.31465155839339e-09
"07-Oct-2002 00:00:00" 273.44 0.78 4.08 125.63 0 0 5.31465155839339e-09
"08-Oct-2002 00:00:00" 273.15 0.78 4.08 123.01 0 0 5.31465155839339e-09
"09-Oct-2002 00:00:00" 272.85 0.78 4.08 120.39 0 0 5.31465155839339e-09
"10-Oct-2002 00:00:00" 272.56 0.78 4.08 117.79 0 0 5.31465155839339e-09
"11-Oct-2002 00:00:00" 272.26 0.78 4.08 115.2 0 0 5.31465155839339e-09
"12-Oct-2002 00:00:00" 271.96 0.78 4.08 112.62 0 0 5.31465155839339e-09
"13-Oct-2002 00:00:00" 271.66 0.78 4.08 110.06 0 0 5.31465155839339e-09
"14-Oct-2002 00:00:00" 271.35 0.77 4.08 107.51 0 0 5.31465155839339e-09
"15-Oct-2002 00:00:00" 271.05 0.77 4.08 104.97 0 0 5.31465155839339e-09
"16-Oct-2002 00:00:00" 270.75 0.77 4.08 102.45 0 0 5.31465155839339e-09
"17-Oct-2002 00:00:00" 270.44 0.77 4.08 99.94 0 0 5.31465155839339e-09
"18-Oct-2002 00:00:00" 270.13 0.77 4.08 97.45 0 0 5.31465155839339e-09
"19-Oct-2002 00:00:00" 269.83 0.77 4.08 94.97 0 0 5.31465155839339e-09
"20-Oct-2002 00:00:00" 269.52 0.76 4.08 92.52 0 0 5.31465155839339e-09
"21-Oct-2002 00:00:00" 269.21 0.76 4.08 90.08 0 0 5.31465155839339e-09
"22-Oct-2002 00:00:00" 268.91 0.76 4.08 87.66 0 0 5.31465155839339e-09
"23-Oct-2002 00:00:00" 268.6 0.76 4.08 85.27 0 0 5.31465155839339e-09
"24-Oct-2002 00:00:00" 268.29 0.76 4.08 82.89 0 0 5.31465155839339e-09
"25-Oct-2002 00:00:00" 267.98 0.76 4.08 80.53 0 0 5.31465155839339e-09
"26-Oct-2002 00:00:00" 267.67 0.75 4.08 78.2 0 0 5.31465155839339e-09
"27-Oct-2002 00:00:00" 267.37 0.75 4.08 75.89 0 0 5.31465155839339e-09
"28-Oct-2002 00:00:00" 267.06 0.75 4.08 73.6 0 0 5.31465155839339e-09
"29-Oct-2002 00:00:00" 266.75 0.75 4.08 71.34 0 0 5.31465155839339e-09
"30-Oct-2002 00:00:00" 266.44 0.75 4.08 69.1 0 0 5.31465155839339e-09
"31-Oct-2002 00:00:00" 266.14 0.75 4.08 66.89 0 0 5.31465155839339e-09
"01-Nov-2002 00:00:00" 265.83 0.74 4.08 64.7 0 0 5.31465155839339e-09
"02-Nov-2002 00:00:00" 265.52 0.74 4.08 62.55 0 0 5.31465155839339e-09
"03-Nov-2002 00:00:00" 265.22 0.74 4.08 60.41 0 0 5.31465155839339e-09
"04-Nov-2002 00:00:00" 264.92 0.74 4.08 58.31 0 0 5.31465155839339e-09
"05-Nov-2002 00:00:00" 264.61 0.74 4.08 56.24 0 0 5.31465155839339e-09
"06-Nov-2002 00:00:00" 264.31 0.74 4.08 54.19 0 0 5.31465155839339e-09
"07-Nov-2002 00:00:00" 264.01 0.73 4.08 52.18 0 0 5.31465155839339e-09
"08-Nov-2002 00:00:00" 263.71 0.73 4.08 50.19 0 0 5.31465155839339e-09
"09-Nov-2002 00:00:00" 263.41 0.73 4.08 48.24 0 0 5.31465155839339e-09
"10-Nov-2002 00:00:00" 263.11 0.73 4.08 46.32 0 0 5.31465155839339e-09
"11-Nov-2002 00:00:00" 262.82 0.73 4.08 44.43 0 0 5.31465155839339e-09
"12-Nov-2002 00:00:00" 262.52 0.72 4.08 42.57 0 0 5.31465155839339e-09
"13-Nov-2002 00:00:00" 262.23 0.72 4.08 40.75 0 0 5.31465155839339e-09
"14-Nov-2002 00:00:00" 261.94 0.72 4.08 38.96 0 0 5.31465155839339e-09
"15-Nov-2002 00:00:00" 261.65 0.72 4.08 37.21 0 0 5.31465155839339e-09
"16-Nov-2002 00:00:00" 261.37 0.72 4.08 35.49 0 0 5.31465155839339e-09
"17-Nov-2002 00:00:00" 261.08 0.72 4.08 33.8 0 0 5.31465155839339e-09
"18-Nov-2002 00:00:00" 260.8 0.71 4.08 32.15 0 0 5.31465155839339e-09
"19-Nov-2002 00:00:00" 260.52 0.71 4.08 30.54 0 0 5.31465155839339e-09
"20-Nov-2002 00:00:00" 260.24 0.71 4.08 28.97 0 0 5.31465155839339e-09
"21-Nov-2002 00:00:00" 259.96 0.71 4.08 27.43 0 0 5.31465155839339e-09
"22-Nov-2002 00:00:00" 259.69 0.71 4.08 25.93 0 0 5.31465155839339e-09
"23-Nov-2002 00:00:00" 259.42 0.7 4.08 24.47 0 0 5.31465155839339e-09
"24-Nov-2002 00:00:00" 259.15 0.7 4.08 23.05 0 0 5.31465155839339e-09
"25-Nov-2002 00:00:00" 258.88 0.7 4.08 21.67 0 0 5.31465155839339e-09
"26-Nov-2002 00:00:00" 258.62 0.7 4.08 20.33 0 0 5.31465155839339e-09
"27-Nov-2002 00:00:00" 258.36 0.7 4.08 19.02 0 0 5.31465155839339e-09
"28-Nov-2002 00:00:00" 258.1 0.7 4.08 17.76 0 0 5.31465155839339e-09
"29-Nov-2002 00:00:00" 257.84 0.69 4.08 16.54 0 0 5.31465155839339e-09
"30-Nov-2002 00:00:00" 257.59 0.69 4.08 15.36 0 0 5.31465155839339e-09
"01-Dec-2002 00:00:00" 257.34 0.69 4.08 14.22 0 0 5.31465155839339e-09
"02-Dec-2002 00:00:00" 257.1 0.69 4.08 13.12 0 0 5.31465155839339e-09
"03-Dec-2002 00:00:00" 256.85 0.69 4.08 12.07 0 0 5.31465155839339e-09
"04-Dec-2002 00:00:00" 256.62 0.68 4.08 11.06 0 0 5.31465155839339e-09
"05-Dec-2002 00:00:00" 256.38 0.68 4.08 10.09 0 0 5.31465155839339e-09
"06-Dec-2002 00:00:00" 256.15 0.68 4.08 9.16 0 0 5.31465155839339e-09
"07-Dec-2002 00:00:00" 255.92 0.68 4.08 8.28 0 0 5.31465155839339e-09
"08-Dec-2002 00:00:00" 255.69 0.68 4.08 7.44 0 0 5.31465155839339e-09
"09-Dec-2002 00:00:00" 255.47 0.68 4.08 6.64 0 0 5.31465155839339e-09
"10-Dec-2002 00:00:00" 255.25 0.67 4.08 5.89 0 0 5.31465155839339e-09
"11-Dec-2002 00:00:00" 255.04 0.67 4.08 5.18 0 0 5.31465155839339e-09
"12-Dec-2002 00:00:00" 254.83 0.67 4.08 4.52 0 0 5.31465155839339e-09
"13-Dec-2002 00:00:00" 254.62 0.67 4.08 3.9 0 0 5.31465155839339e-09
"14-Dec-2002 00:00:00" 254.42 0.67 4.08 3.33 0 0 5.31465155839339e-09
"15-Dec-2002 00:00:00" 254.22 0.67 4.08 2.8 0 0 5.31465155839339e-09
"16-Dec-2002 00:00:00" 254.03 0.67 4.08 2.32 0 0 5.31465155839339e-09
"17-Dec-2002 00:00:00" 253.84 0.66 4.08 1.88 0 0 5.31465155839339e-09
"18-Dec-2002 00:00:00" 253.65 0.66 4.08 1.49 0 0 5.31465155839339e-09
"19-Dec-2002 00:00:00" 253.47 0.66 4.08 1.14 0 0 5.31465155839339e-09
"20-Dec-2002 00:00:00" 253.29 0.66 4.08 0.84 0 0 5.31465155839339e-09
"21-Dec-2002 00:00:00" 253.12 0.66 4.08 0.59 0 0 5.31465155839339e-09
"22-Dec-2002 00:00:00" 252.95 0.66 4.08 0.38 0 0 5.31465155839339e-09
"23-Dec-2002 00:00:00" 252.79 0.65 4.08 0.21 0 0 5.31465155839339e-09
"24-Dec-2002 00:00:00" 252.63 0.65 4.08 0.1 0 0 5.31465155839339e-09
"25-Dec-2002 00:00:00" 252.47 0.65 4.08 0.02 0 0 5.31465155839339e-09
"26-Dec-2002 00:00:00" 252.32 0.65 4.08 0 0 0 5.31465155839339e-09
"27-Dec-2002 00:00:00" 252.18 0.65 4.08 0.02 0 0 5.31465155839339e-09
"28-Dec-2002 00:00:00" 252.04 0.65 4.08 0.09 0 0 5.31465155839339e-09
"29-Dec-2002 00:00:00" 251.9 0.65 4.08 0.2 0 0 5.31465155839339e-09
"30-Dec-2002 00:00:00" 251.77 0.65 4.08 0.36 0 0 5.31465155839339e-09
"31-Dec-2002 00:00:00" 251.64 0.64 4.08 0.57 0 0 5.31465155839339e-09
"01-Jan-2003 00:00:00" 251.52 0.64 4.08 0.82 0 0 5.31465155839339e-09
"02-Jan-2003 00:00:00" 251.41 0.64 4.08 1.11 0 0 5.31465155839339e-09
"03-Jan-2003 00:00:00" 251.29 0.64 4.08 1.46 0 0 5.31465155839339e-09
"04-Jan-2003 00:00:00" 251.19 0.64 4.08 1.84 0 0 5.31465155839339e-09
"05-Jan-2003 00:00:00" 251.08 0.64 4.08 2.28 0 0 5.31465155839339e-09
"06-Jan-2003 00:00:00" 250.99 0.64 4.08 2.76 0 0 5.31465155839339e-09
"07-Jan-2003 00:00:00" 250.9 0.64 4.08 3.28 0 0 5.31465155839339e-09
"08-Jan-2003 00:00:00" 250.81 0.63 4.08 3.85 0 0 5.31465155839339e-09
"09-Jan-2003 00:00:00" 250.73 0.63 4.08 4.47 0 0 5.31465155839339e-09
"10-Jan-2003 00:00:00" 250.65 0.63 4.08 5.12 0 0 5.31465155839339e-09
"11-Jan-2003 00:00:00" 250.58 0.63 4.08 5.83 0 0 5.31465155839339e-09
"12-Jan-2003 00:00:00" 250.51 0.63 4.08 6.58 0 0 5.31465155839339e-09
"13-Jan-2003 00:00:00" 250.45 0.63 4.08 7.37 0 0 5.31465155839339e-09
"14-Jan-2003 00:00:00" 250.4 0.63 4.08 8.2 0 0 5.31465155839339e-09
"15-Jan-2003 00:00:00" 250.35 0.63 4.08 9.08 0 0 5.31465155839339e-09
"16-Jan-2003 00:00:00" 250.3 0.63 4.08 10.01 0 0 5.31465155839339e-09
"17-Jan-2003 00:00:00" 250.26 0.63 4.08 10.97 0 0 5.31465155839339e-09
"18-Jan-2003 00:00:00" 250.22 0.63 4.08 11.98 0 0 5.31465155839339e-09
"19-Jan-2003 00:00:00" 250.2 0.62 4.08 13.03 0 0 5.31465155839339e-09
"20-Jan-2003 00:00:00" 250.17 0.62 4.08 14.13 0 0 5.31465155839339e-09
"21-Jan-2003 00:00:00" 250.15 0.62 4.08 15.26 0 0 5.31465155839339e-09
"22-Jan-2003 00:00:00" 250.14 0.62 4.08 16.44 0 0 5.31465155839339e-09
"23-Jan-2003 00:00:00" 250.13 0.62 4.08 17.66 0 0 5.31465155839339e-09
"24-Jan-2003 00:00:00" 250.13 0.62 4.08 18.92 0 0 5.31465155839339e-09
"25-Jan-2003 00:00:00" 250.13 0.62 4.08 20.22 0 0 5.31465155839339e-09
"26-Jan-2003 00:00:00" 250.14 0.62 4.08 21.55 0 0 5.31465155839339e-09
"27-Jan-2003 00:00:00" 250.15 0.62 4.08 22.93 0 0 5.31465155839339e-09
"28-Jan-2003 00:00:00" 250.17 0.62 4.08 24.35 0 0 5.31465155839339e-09
"29-Jan-2003 00:00:00" 250.19 0.62 4.08 25.81 0 0 5.31465155839339e-09
"30-Jan-2003 00:00:00" 250.22 0.62 4.08 27.3 0 0 5.31465155839339e-09
"31-Jan-2003 00:00:00" 250.25 0.62 4.08 28.84 0 0 5.31465155839339e-09
"01-Feb-2003 00:00:00" 250.29 0.62 4.08 30.41 0 0 5.31465155839339e-09
"02-Feb-2003 00:00:00" 250.34 0.62 4.08 32.02 0 0 5.31465155839339e-09
"03-Feb-2003 00:00:00" 250.39 0.62 4.08 33.66 0 0 5.31465155839339e-09
"04-Feb-2003 00:00:00" 250.44 0.62 4.08 35.34 0 0 5.31465155839339e-09
"05-Feb-2003 00:00:00" 250.5 0.62 4.08 37.06 0 0 5.31465155839339e-09
"06-Feb-2003 00:00:00" 250.57 0.62 4.08 38.81 0 0 5.31465155839339e-09
"07-Feb-2003 00:00:00" 250.64 0.62 4.08 40.6 0 0 5.31465155839339e-09
"08-Feb-2003 00:00:00" 250.71 0.61 4.08 42.42 0 0 5.31465155839339e-09
"09-Feb-2003 00:00:00" 250.79 0.61 4.08 44.27 0 0 5.31465155839339e-09
"10-Feb-2003 00:00:00" 250.88 0.61 4.08 46.16 0 0 5.31465155839339e-09
"11-Feb-2003 00:00:00" 250.97 0.61 4.08 48.08 0 0 5.31465155839339e-09
"12-Feb-2003 00:00:00" 251.07 0.61 4.08 50.03 0 0 5.31465155839339e-09
"13-Feb-2003 00:00:00" 251.17 0.61 4.08 52.01 0 0 5.31465155839339e-09
"14-Feb-2003 00:00:00" 251.27 0.61 4.08 54.02 0 0 5.31465155839339e-09
"15-Feb-2003 00:00:00" 251.39 0.61 4.08 56.06 0 0 5.31465155839339e-09
"16-Feb-2003 00:00:00" 251.5 0.61 4.08 58.14 0 0 5.31465155839339e-09
"17-Feb-2003 00:00:00" 251.62 0.61 4.08 60.24 0 0 5.31465155839339e-09
"18-Feb-2003 00:00:00" 251.75 0.61 4.08 62.37 0 0 5.31465155839339e-09
"19-Feb-2003 00:00:00" 251.88 0.61 4.08 64.52 0 0 5.31465155839339e-09
"20-Feb-2003 00:00:00" 252.01 0.62 4.08 66.71 0 0 5.31465155839339e-09
"21-Feb-2003 00:00:00" 252.15 0.62 4.08 68.92 0 0 5.31465155839339e-09
"22-Feb-2003 00:00:00" 252.3 0.62 4.08 71.15 0 0 5.31465155839339e-09
"23-Feb-2003 00:00:00" 252.45 0.62 4.08 73.41 0 0 5.31465155839339e-09
"24-Feb-2003 00:00:00" 252.6 0.62 4.08 75.7 0 0 5.31465155839339e-09
"25-Feb-2003 00:00:00" 252.76 0.62 4.08 78.01 0 0 5.31465155839339e-09
"26-Feb-2003 00:00:00" 252.93 0.62 4.08 80.34 0 0 5.31465155839339e-09
"27-Feb-2003 00:00:00" 253.09 0.62 4.08 82.69 0 0 5.31465155839339e-09
"28-Feb-2003 00:00:00" 253.27 0.62 4.08 85.07 0 0 5.31465155839339e-09
"01-Mar-2003 00:00:00" 253.44 0.62 4.08 87.46 0 0 5.31465155839339e-09
"02-Mar-2003 00:00:00" 253.62 0.62 4.08 89.88 0 0 5.31465155839339e-09
"03-Mar-2003 00:00:00" 253.81 0.62 4.08 92.31 0 0 5.31465155839339e-09
"04-Mar-2003 00:00:00" 254 0.62 4.08 94.77 0 0 5.31465155839339e-09
"05-Mar-2003 00:00:00" 254.19 0.62 4.08 97.24 0 0 5.31465155839339e-09
"06-Mar-2003 00:00:00" 254.39 0.62 4.08 99.73 0 0 5.31465155839339e-09
"07-Mar-2003 00:00:00" 254.59 0.62 4.08 102.23 0 0 5.31465155839339e-09
"08-Mar-2003 00:00:00" 254.8 0.62 4.08 104.76 0 0 5.31465155839339e-09
"09-Mar-2003 00:00:00" 255 0.62 4.08 107.29 0 0 5.31465155839339e-09
"10-Mar-2003 00:00:00" 255.22 0.62 4.08 109.84 0 0 5.31465155839339e-09
